customer_id,signup_date,age,country,device,acquisition_channel,plan,billing_cycle,payment_method,base_price,total_discount_pct,monthly_fee,late_payments_6m,usage_days_30,avg_session_minutes,content_diversity,engagement_trend,support_tickets_6m,avg_ticket_resolution_hours,had_streaming_issues,refund_requests_12m,tenure_months,churn_probability_true,churned,churned_month
14139,2021-01-28,36,ES,Mobile,Email,Basic,Monthly,Apple Pay,9.99,0.0,9.99,0,19,35.3,10,-1.09,0,12.2,0,0,59,0.6768,0,
14140,2024-07-16,26,IT,Mobile,Social,Standard,Annual,PayPal,13.99,0.23788532527925782,10.66,0,14,46.9,8,-0.48,0,20.3,0,1,18,0.6678,0,
14141,2021-06-18,51,UK,Tablet,Affiliate,Standard,Monthly,PayPal,13.99,0.0,13.99,0,7,42.7,7,1.39,1,1.0,0,0,54,0.6421,1,6.0
14142,2024-04-29,69,UK,Desktop,Paid Search,Standard,Monthly,PayPal,13.99,0.0,13.99,0,3,79.4,4,-2.12,1,24.3,1,0,20,0.9519,0,
14143,2024-11-29,58,US,Mobile,Organic,Basic,Monthly,PayPal,9.99,0.0,9.99,0,22,33.3,6,1.33,0,25.2,0,0,13,0.6243,1,5.0
14144,2022-02-01,30,US,Mobile,Referral,Standard,Monthly,PayPal,13.99,0.0,13.99,0,20,32.5,7,-1.32,1,27.1,0,1,47,0.7446,1,5.0
14145,2024-01-23,44,NL,Mobile,Social,Premium,Monthly,PayPal,17.99,0.0,17.99,0,17,81.1,7,0.18,0,8.0,0,0,23,0.4026,0,
14146,2022-07-09,19,ES,Mobile,Social,Basic,Monthly,Debit Card,9.99,0.0,9.99,0,20,37.6,5,-0.69,1,19.7,0,0,42,0.5971,1,1.0
14147,2022-12-29,39,CA,Mobile,Paid Search,Standard,Monthly,Prepaid,13.99,0.1,12.59,0,0,37.4,8,2.5,0,30.2,0,1,36,0.7886,1,12.0
14148,2023-08-26,32,NL,Tablet,Paid Search,Basic,Monthly,Apple Pay,9.99,0.05,9.49,0,6,45.2,10,2.0,1,28.5,0,0,28,0.6902,1,2.0
14149,2022-04-01,44,IT,Mobile,Paid Search,Basic,Monthly,Google Pay,9.99,0.0,9.99,1,18,74.5,6,-0.65,2,21.2,0,1,45,0.8339,1,8.0
14150,2024-12-25,39,US,SmartTV,Affiliate,Standard,Monthly,Credit Card,13.99,0.1,12.59,0,30,56.4,15,-0.46,0,33.2,0,0,12,0.4454,1,12.0
14151,2022-12-22,53,DE,Mobile,Email,Standard,Monthly,Apple Pay,13.99,0.0,13.99,1,14,54.6,12,-0.79,0,24.1,0,0,36,0.6974,1,1.0
14152,2023-04-24,46,DE,Mobile,Organic,Basic,Annual,Credit Card,9.99,0.20182992667184566,7.97,1,10,33.5,3,0.65,1,25.2,0,0,32,0.7857,1,5.0
14153,2025-01-27,66,SE,SmartTV,Referral,Basic,Monthly,Credit Card,9.99,0.0,9.99,1,10,29.3,9,-0.57,1,24.3,1,0,11,0.9301,0,
14154,2022-02-20,21,UK,Mobile,Organic,Standard,Annual,Apple Pay,13.99,0.1004543751706882,12.58,0,12,19.2,1,-1.01,2,2.4,0,1,46,0.5365,1,10.0
14155,2023-04-06,67,NL,SmartTV,Referral,Premium,Monthly,PayPal,17.99,0.0,17.99,1,23,22.5,5,1.54,0,12.3,0,0,33,0.7308,1,4.0
14156,2025-12-20,59,NL,Mobile,Organic,Premium,Annual,PayPal,17.99,0.10090578442114365,16.17,0,21,82.2,6,0.71,0,45.7,1,0,1,0.5141,1,6.0
14157,2022-12-31,55,NL,Desktop,Paid Search,Basic,Monthly,Debit Card,9.99,0.0,9.99,0,7,44.4,5,-1.63,1,29.7,0,0,36,0.7396,1,8.0
14158,2021-07-31,60,US,SmartTV,Paid Search,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,20,42.5,7,0.3,0,39.5,1,0,53,0.6909,0,
14159,2022-06-04,20,US,Mobile,Referral,Standard,Monthly,PayPal,13.99,0.15,11.89,1,18,35.8,7,-0.24,2,35.8,0,0,43,0.8521,1,12.0
14160,2025-10-12,29,FR,Mobile,Paid Search,Standard,Annual,Credit Card,13.99,0.20763328923983365,11.09,1,30,45.3,1,-0.12,1,8.5,1,0,3,0.7158,1,1.0
14161,2024-10-18,18,FR,Mobile,Affiliate,Premium,Monthly,PayPal,17.99,0.0,17.99,0,13,8.9,4,0.66,2,5.5,0,0,14,0.7092,1,10.0
14162,2025-01-17,59,NL,Mobile,Organic,Basic,Monthly,Debit Card,9.99,0.15,8.49,0,18,64.0,8,0.74,1,31.6,0,0,11,0.7495,1,4.0
14163,2022-04-09,36,FR,Mobile,Organic,Standard,Monthly,Apple Pay,13.99,0.0,13.99,0,3,36.7,9,-0.02,0,13.8,0,0,45,0.7168,1,4.0
14164,2025-03-12,36,ES,Tablet,Organic,Basic,Monthly,PayPal,9.99,0.15,8.49,1,21,66.5,9,0.7,0,31.4,0,0,10,0.745,0,
14165,2022-12-20,49,SE,Mobile,Organic,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,14,19.2,7,-0.43,0,33.1,0,0,36,0.7164,1,8.0
14166,2024-12-22,40,DE,Desktop,Social,Standard,Monthly,PayPal,13.99,0.0,13.99,0,20,47.3,10,-0.82,0,22.5,1,0,12,0.7614,0,
14167,2025-05-28,51,NL,Tablet,Paid Search,Basic,Monthly,PayPal,9.99,0.0,9.99,1,18,60.8,5,-0.24,0,14.7,0,0,7,0.679,0,
14168,2022-01-16,66,DE,SmartTV,Paid Search,Basic,Monthly,Debit Card,9.99,0.1,8.99,0,22,61.3,7,-1.01,0,10.8,0,0,47,0.7224,1,8.0
14169,2025-09-10,35,IT,SmartTV,Email,Standard,Monthly,PayPal,13.99,0.0,13.99,0,17,45.2,7,-0.1,1,10.6,0,0,4,0.5837,1,6.0
14170,2024-03-01,64,US,SmartTV,Affiliate,Basic,Monthly,Credit Card,9.99,0.2,7.99,1,22,46.5,7,0.67,1,13.7,0,0,22,0.8288,1,8.0
14171,2024-08-27,45,ES,Mobile,Paid Search,Standard,Annual,Apple Pay,13.99,0.17883471942597504,11.49,0,27,61.1,2,-0.61,1,14.1,0,0,16,0.5107,0,
14172,2024-10-13,37,CA,Mobile,Referral,Standard,Annual,Prepaid,13.99,0.4,8.39,0,25,59.3,3,1.11,1,6.0,0,0,15,0.3874,0,
14173,2021-11-04,65,IT,Tablet,Organic,Standard,Monthly,PayPal,13.99,0.0,13.99,0,8,56.4,4,-1.27,0,23.3,0,2,50,0.7786,0,
14174,2024-09-23,43,IT,Mobile,Paid Search,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,20,47.4,7,-0.92,0,23.6,0,0,15,0.6983,1,11.0
14175,2022-01-24,24,NL,Mobile,Email,Basic,Monthly,Credit Card,9.99,0.05,9.49,0,23,35.2,8,0.68,2,15.0,0,0,47,0.7246,1,1.0
14176,2022-05-11,32,ES,SmartTV,Email,Standard,Monthly,Apple Pay,13.99,0.15,11.89,0,19,5.0,1,-1.25,0,9.5,0,0,44,0.5886,0,
14177,2021-08-01,61,ES,Desktop,Affiliate,Basic,Monthly,PayPal,9.99,0.0,9.99,0,16,30.8,9,0.29,0,21.8,0,0,53,0.6172,0,
14178,2021-11-27,44,UK,Mobile,Social,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,12,42.9,5,0.65,1,5.4,0,1,49,0.6836,1,5.0
14179,2025-11-23,47,SE,Desktop,Referral,Basic,Annual,Credit Card,9.99,0.21447985121612426,7.85,0,13,40.7,6,0.84,1,22.2,0,0,1,0.4318,0,
14180,2022-08-23,53,NL,Mobile,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,1,9,12.6,8,-0.23,0,16.3,0,0,40,0.848,1,6.0
14181,2022-12-08,28,ES,Mobile,Paid Search,Basic,Monthly,Google Pay,9.99,0.0,9.99,0,16,25.8,2,-1.0,1,17.7,0,0,37,0.7048,1,6.0
14182,2023-05-27,22,UK,SmartTV,Social,Standard,Annual,Credit Card,13.99,0.10908812641280904,12.46,0,30,62.6,4,0.12,0,41.7,0,0,31,0.543,0,
14183,2024-07-25,40,SE,Mobile,Social,Standard,Annual,Google Pay,13.99,0.20379948885088767,11.14,0,13,5.0,5,0.1,0,16.2,0,0,17,0.6285,1,11.0
14184,2023-11-14,65,NL,Desktop,Organic,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,25,55.8,7,-0.18,1,9.9,0,0,26,0.4799,1,5.0
14185,2023-09-07,24,ES,Mobile,Social,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,21,47.1,1,0.31,0,1.0,1,0,28,0.7007,0,
14186,2025-03-09,55,US,Mobile,Organic,Basic,Monthly,Debit Card,9.99,0.0,9.99,0,15,21.4,3,1.03,0,5.2,0,0,10,0.4254,1,10.0
14187,2023-06-25,68,FR,Mobile,Referral,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,19,70.2,1,1.08,1,33.3,0,1,30,0.8453,1,9.0
14188,2024-11-05,23,UK,Mobile,Paid Search,Standard,Monthly,PayPal,13.99,0.0,13.99,0,24,57.3,5,0.51,0,13.2,0,1,14,0.6743,1,7.0
14189,2025-07-22,24,US,Desktop,Social,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,14,82.6,1,1.04,0,13.5,0,0,5,0.5595,1,3.0
14190,2024-05-19,63,US,Mobile,Email,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,7,35.1,7,0.58,0,23.3,1,0,19,0.8743,1,6.0
14191,2021-03-06,23,ES,Desktop,Email,Standard,Monthly,PayPal,13.99,0.0,13.99,0,3,37.2,10,-0.39,0,38.4,0,0,58,0.7522,1,1.0
14192,2022-04-27,56,CA,Desktop,Referral,Basic,Monthly,Debit Card,9.99,0.2,7.99,0,12,28.8,4,0.16,0,19.0,0,0,44,0.726,1,7.0
14193,2024-02-03,59,FR,Mobile,Paid Search,Basic,Monthly,Credit Card,9.99,0.2,7.99,0,15,63.5,8,0.52,1,1.0,0,0,23,0.621,0,
14194,2023-05-25,34,NL,Mobile,Paid Search,Standard,Monthly,Apple Pay,13.99,0.0,13.99,0,19,25.9,6,-0.33,0,13.7,0,0,31,0.6927,1,5.0
14195,2022-06-04,33,UK,Mobile,Paid Search,Premium,Monthly,PayPal,17.99,0.1,16.19,1,20,46.3,8,-0.58,1,1.0,0,4,43,0.9291,1,1.0
14196,2022-09-05,45,SE,Mobile,Referral,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,10,70.2,8,2.28,0,25.4,0,0,40,0.6419,0,
14197,2021-05-24,44,UK,Mobile,Referral,Standard,Monthly,Credit Card,13.99,0.0,13.99,1,16,56.4,9,0.05,2,22.7,0,0,55,0.7893,0,
14198,2022-03-05,62,UK,Mobile,Organic,Standard,Annual,Credit Card,13.99,0.18224579529876206,11.44,2,27,51.2,6,0.82,0,1.0,0,0,46,0.4012,1,10.0
14199,2024-11-30,48,US,Mobile,Paid Search,Basic,Annual,Debit Card,9.99,0.17246715292393103,8.27,0,30,39.5,7,-1.29,1,33.4,0,2,13,0.6031,0,
14200,2021-01-19,68,IT,Mobile,Social,Premium,Monthly,PayPal,17.99,0.05,17.09,1,30,39.6,2,0.94,1,11.0,0,0,59,0.5515,0,
14201,2025-03-09,30,UK,Mobile,Organic,Standard,Monthly,Debit Card,13.99,0.15,11.89,0,20,38.8,6,2.43,2,28.5,0,0,10,0.6612,1,11.0
14202,2022-09-12,32,US,Desktop,Organic,Basic,Monthly,Credit Card,9.99,0.05,9.49,0,12,46.5,7,-0.7,0,31.5,1,0,40,0.8985,1,8.0
14203,2025-01-15,30,DE,Mobile,Affiliate,Standard,Monthly,Credit Card,13.99,0.05,13.29,0,22,20.7,9,-0.36,0,20.5,0,1,11,0.7505,1,8.0
14204,2022-04-13,51,CA,Mobile,Email,Basic,Monthly,Prepaid,9.99,0.05,9.49,0,14,25.3,4,0.05,0,15.9,0,0,45,0.6585,0,
14205,2025-02-22,19,UK,SmartTV,Organic,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,29,33.8,3,-1.43,1,9.6,0,0,10,0.5248,1,10.0
14206,2023-11-11,62,FR,Tablet,Affiliate,Standard,Annual,PayPal,13.99,0.3509168300513389,9.08,0,17,41.5,11,0.45,1,12.1,0,1,26,0.6511,1,5.0
14207,2025-04-04,58,FR,Mobile,Affiliate,Premium,Monthly,Credit Card,17.99,0.1,16.19,0,18,52.4,3,-0.2,0,1.0,0,0,9,0.6199,0,
14208,2021-04-24,69,ES,Desktop,Organic,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,0,17.9,7,-1.17,0,15.7,0,0,56,0.8366,1,6.0
14209,2024-12-27,67,FR,SmartTV,Organic,Standard,Annual,PayPal,13.99,0.3464428279060157,9.14,0,2,71.5,6,-0.33,1,1.0,0,0,12,0.6522,1,9.0
14210,2022-05-09,21,FR,Tablet,Paid Search,Premium,Monthly,Credit Card,17.99,0.0,17.99,1,25,53.9,1,0.13,0,26.9,0,0,44,0.6485,0,
14211,2022-10-18,56,DE,Desktop,Referral,Basic,Monthly,Prepaid,9.99,0.05,9.49,0,16,57.5,7,-1.35,2,25.2,0,0,38,0.7675,0,
14212,2021-03-23,44,IT,Desktop,Paid Search,Basic,Monthly,PayPal,9.99,0.1,8.99,0,3,33.5,3,0.05,0,18.1,1,1,57,0.9279,1,11.0
14213,2025-10-09,56,US,SmartTV,Affiliate,Standard,Monthly,Credit Card,13.99,0.05,13.29,0,21,37.6,3,0.1,0,17.3,0,0,3,0.6752,1,2.0
14214,2024-03-17,63,ES,Mobile,Organic,Premium,Monthly,Credit Card,17.99,0.15,15.29,0,24,24.7,8,0.82,0,2.8,0,0,21,0.6252,1,6.0
14215,2025-11-27,48,FR,Desktop,Organic,Basic,Monthly,PayPal,9.99,0.05,9.49,0,6,29.7,6,-0.17,1,7.9,0,0,1,0.752,1,5.0
14216,2023-11-04,18,UK,Mobile,Referral,Basic,Monthly,PayPal,9.99,0.0,9.99,0,25,17.3,8,0.44,1,33.1,1,0,26,0.8593,0,
14217,2021-10-16,62,NL,Desktop,Paid Search,Standard,Monthly,Credit Card,13.99,0.1,12.59,0,19,71.3,1,0.62,1,30.0,0,0,50,0.7338,1,1.0
14218,2022-09-09,40,UK,Mobile,Paid Search,Premium,Monthly,Debit Card,17.99,0.05,17.09,0,9,67.7,9,1.12,0,13.9,0,0,40,0.6451,1,10.0
14219,2023-03-15,41,SE,Tablet,Affiliate,Premium,Monthly,Debit Card,17.99,0.0,17.99,0,10,25.6,2,1.3,1,20.5,0,0,34,0.7409,1,3.0
14220,2021-09-27,48,UK,Mobile,Organic,Premium,Annual,Apple Pay,17.99,0.32726902956215875,12.1,0,25,73.9,5,1.97,1,14.9,0,1,51,0.4956,0,
14221,2025-08-28,65,SE,Desktop,Paid Search,Standard,Annual,Google Pay,13.99,0.2674735596906707,10.25,0,17,53.8,5,0.94,0,29.0,0,1,4,0.5982,1,2.0
14222,2025-10-16,45,FR,SmartTV,Affiliate,Basic,Monthly,Google Pay,9.99,0.0,9.99,1,15,41.7,10,0.33,1,15.0,0,1,2,0.7074,0,
14223,2023-10-26,28,ES,Mobile,Affiliate,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,7,62.3,5,-0.34,0,6.8,0,0,26,0.66,1,3.0
14224,2023-12-04,56,DE,Mobile,Paid Search,Standard,Monthly,Google Pay,13.99,0.15,11.89,0,20,33.1,7,-0.62,1,3.3,0,0,25,0.6239,1,2.0
14225,2024-07-08,50,SE,Mobile,Paid Search,Premium,Monthly,Debit Card,17.99,0.2,14.39,0,5,20.4,2,-0.04,1,6.9,1,1,18,0.9442,1,12.0
14226,2024-05-25,21,DE,Desktop,Organic,Standard,Annual,Credit Card,13.99,0.21669500480230144,10.96,0,30,48.8,6,-0.35,1,8.2,1,0,19,0.5851,1,10.0
14227,2021-04-25,45,US,Mobile,Organic,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,30,20.5,5,-0.99,1,29.2,0,0,56,0.6846,1,2.0
14228,2023-08-29,58,IT,Tablet,Organic,Standard,Monthly,PayPal,13.99,0.0,13.99,0,27,66.2,8,0.46,0,23.7,0,0,28,0.6101,1,2.0
14229,2024-11-20,63,ES,Desktop,Social,Standard,Monthly,PayPal,13.99,0.05,13.29,2,18,5.0,8,1.65,0,20.4,1,1,13,0.9209,1,6.0
14230,2025-01-12,32,CA,Mobile,Email,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,12,72.5,6,0.12,1,9.2,1,0,12,0.8411,1,3.0
14231,2023-12-25,45,ES,Desktop,Organic,Basic,Monthly,Apple Pay,9.99,0.0,9.99,1,9,38.9,9,-0.72,0,22.9,0,0,24,0.7046,1,3.0
14232,2025-06-25,60,US,Mobile,Email,Standard,Annual,Credit Card,13.99,0.15988611650578022,11.75,0,15,51.0,3,-0.43,0,28.9,0,0,6,0.4863,1,7.0
14233,2023-12-07,48,CA,Mobile,Paid Search,Standard,Monthly,Google Pay,13.99,0.0,13.99,0,6,60.8,8,-0.37,0,23.4,0,1,25,0.861,1,9.0
14234,2022-11-30,39,ES,SmartTV,Organic,Standard,Monthly,Apple Pay,13.99,0.0,13.99,0,30,66.5,4,-0.19,0,22.7,0,0,37,0.5671,0,
14235,2023-03-20,27,UK,Mobile,Organic,Basic,Monthly,Debit Card,9.99,0.0,9.99,0,19,29.5,8,2.38,1,22.8,0,0,33,0.4787,0,
14236,2024-06-13,20,FR,Mobile,Paid Search,Standard,Monthly,Credit Card,13.99,0.1,12.59,0,16,50.4,1,-0.84,0,17.7,0,1,19,0.8302,0,
14237,2025-06-07,53,US,Mobile,Organic,Premium,Monthly,Apple Pay,17.99,0.15,15.29,0,15,24.8,4,-0.76,0,20.5,0,0,7,0.889,1,3.0
14238,2022-02-24,68,DE,Desktop,Social,Basic,Monthly,Apple Pay,9.99,0.0,9.99,0,12,49.0,5,-1.32,1,16.2,0,0,46,0.766,1,1.0
14239,2022-06-20,49,US,Desktop,Organic,Basic,Annual,Credit Card,9.99,0.3484998337710109,6.51,1,20,45.0,2,0.27,1,33.7,0,0,42,0.5805,1,7.0
14240,2024-04-05,58,UK,Mobile,Referral,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,28,39.3,5,1.19,3,20.0,0,1,21,0.7023,0,
14241,2024-10-26,53,SE,Mobile,Organic,Basic,Monthly,Credit Card,9.99,0.15,8.49,0,15,34.9,3,-0.22,1,6.8,0,0,14,0.6774,1,4.0
14242,2022-12-30,36,US,Tablet,Social,Basic,Monthly,Credit Card,9.99,0.15,8.49,1,13,79.9,6,-0.5,1,33.3,0,0,36,0.9086,1,12.0
14243,2024-03-20,45,ES,Mobile,Social,Basic,Annual,Credit Card,9.99,0.17225204872866906,8.27,0,10,48.4,1,0.53,0,23.8,1,1,21,0.8529,1,10.0
14244,2021-01-13,32,CA,Mobile,Referral,Standard,Monthly,Prepaid,13.99,0.0,13.99,2,13,68.0,7,0.15,1,27.0,0,0,60,0.9115,1,3.0
14245,2022-06-17,29,CA,SmartTV,Social,Basic,Annual,Credit Card,9.99,0.24598283559063275,7.53,0,14,5.0,6,-0.01,3,25.1,0,0,42,0.6756,0,
14246,2025-10-11,48,IT,Desktop,Paid Search,Standard,Annual,Credit Card,13.99,0.3367650172734876,9.28,2,0,64.2,9,1.78,1,21.2,0,0,3,0.8907,1,9.0
14247,2023-11-19,51,DE,Mobile,Affiliate,Basic,Monthly,Apple Pay,9.99,0.0,9.99,0,18,35.3,3,0.34,0,20.1,1,0,25,0.7432,1,12.0
14248,2025-05-05,69,FR,Mobile,Affiliate,Standard,Monthly,Prepaid,13.99,0.15,11.89,0,6,22.4,4,-0.47,1,15.0,0,0,8,0.8035,1,8.0
14249,2022-02-02,30,DE,Mobile,Affiliate,Standard,Monthly,Apple Pay,13.99,0.0,13.99,1,19,16.6,5,1.03,2,21.0,0,0,47,0.6857,1,4.0
14250,2022-06-16,33,DE,Desktop,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,2,56.0,2,0.05,1,20.6,0,0,43,0.7861,0,
14251,2025-11-16,26,DE,Mobile,Referral,Standard,Monthly,Apple Pay,13.99,0.0,13.99,0,21,41.7,7,0.15,0,26.9,0,0,1,0.7774,1,2.0
14252,2025-12-27,67,UK,Tablet,Social,Basic,Monthly,Google Pay,9.99,0.15,8.49,1,22,59.4,3,1.03,0,24.1,0,0,1,0.7859,0,
14253,2025-05-21,58,IT,Mobile,Affiliate,Premium,Annual,Debit Card,17.99,0.17589393368661654,14.83,0,7,47.1,5,-1.21,1,13.3,0,0,7,0.7651,0,
14254,2022-08-03,35,DE,Mobile,Social,Premium,Annual,Prepaid,17.99,0.1566870960779063,15.17,1,22,52.2,4,-0.59,0,18.8,0,0,41,0.6523,1,7.0
14255,2025-01-03,68,IT,Desktop,Organic,Standard,Monthly,Apple Pay,13.99,0.1,12.59,0,2,26.8,10,0.41,0,19.0,0,0,12,0.8599,1,8.0
14256,2023-04-18,54,ES,Tablet,Organic,Basic,Monthly,PayPal,9.99,0.05,9.49,0,24,100.9,7,0.97,1,16.0,0,0,32,0.5689,1,9.0
14257,2025-03-22,42,UK,Desktop,Paid Search,Basic,Monthly,PayPal,9.99,0.0,9.99,0,12,76.7,3,-0.49,0,17.9,1,0,9,0.887,1,3.0
14258,2025-04-04,37,IT,Mobile,Social,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,19,54.4,3,-0.02,0,13.0,0,0,9,0.6491,1,1.0
14259,2023-03-06,47,NL,Mobile,Paid Search,Basic,Monthly,Apple Pay,9.99,0.0,9.99,0,16,60.4,4,0.88,2,20.7,0,0,34,0.782,1,4.0
14260,2022-07-11,22,US,Mobile,Affiliate,Basic,Monthly,Debit Card,9.99,0.15,8.49,0,16,82.0,3,-0.53,1,21.9,0,0,42,0.7169,1,4.0
14261,2025-11-16,26,NL,Mobile,Affiliate,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,22,33.0,7,-0.46,1,25.8,0,0,1,0.7149,1,4.0
14262,2023-04-03,66,SE,Mobile,Referral,Standard,Monthly,PayPal,13.99,0.0,13.99,0,12,16.9,3,0.82,1,3.6,0,0,33,0.6239,1,6.0
14263,2023-02-28,28,US,Desktop,Paid Search,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,19,5.0,3,1.66,0,1.0,0,1,34,0.6968,1,7.0
14264,2024-04-30,26,CA,SmartTV,Referral,Premium,Monthly,Debit Card,17.99,0.1,16.19,0,15,68.5,1,-0.96,0,7.9,0,0,20,0.6927,0,
14265,2025-09-07,62,UK,SmartTV,Affiliate,Standard,Annual,PayPal,13.99,0.14406860383213127,11.97,0,26,60.8,1,1.42,0,29.0,0,0,4,0.4615,0,
14266,2021-08-27,67,US,Desktop,Social,Standard,Annual,Credit Card,13.99,0.17077608182791432,11.6,0,9,32.3,3,1.13,1,26.9,0,0,52,0.6413,0,
14267,2025-12-03,60,ES,SmartTV,Social,Basic,Monthly,Debit Card,9.99,0.1,8.99,0,24,16.3,4,-0.03,1,13.3,0,0,1,0.6158,1,6.0
14268,2023-02-11,23,US,Mobile,Organic,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,12,50.8,8,-0.11,0,34.8,0,0,35,0.7659,1,1.0
14269,2021-02-16,61,IT,SmartTV,Paid Search,Standard,Monthly,Prepaid,13.99,0.0,13.99,0,17,51.6,5,0.87,1,9.3,0,0,58,0.7308,0,
14270,2022-07-19,31,SE,Mobile,Social,Basic,Monthly,Google Pay,9.99,0.0,9.99,1,11,51.9,6,0.72,0,19.4,0,0,41,0.7585,0,
14271,2023-04-25,18,FR,Mobile,Affiliate,Standard,Monthly,Debit Card,13.99,0.05,13.29,0,3,82.8,8,1.75,1,23.0,0,1,32,0.8085,1,1.0
14272,2024-05-20,65,CA,Mobile,Social,Standard,Annual,Debit Card,13.99,0.18195969416966673,11.44,1,13,21.5,4,-1.64,0,24.4,1,0,19,0.83,1,1.0
14273,2023-11-01,31,SE,Desktop,Paid Search,Standard,Monthly,PayPal,13.99,0.15,11.89,0,10,64.1,7,0.18,0,26.1,0,0,26,0.7335,1,11.0
14274,2021-09-06,52,NL,Desktop,Referral,Premium,Annual,Credit Card,17.99,0.1601782920142933,15.11,0,19,36.5,6,2.5,0,19.1,0,0,52,0.3268,1,9.0
14275,2023-06-11,21,DE,Mobile,Paid Search,Basic,Monthly,Debit Card,9.99,0.05,9.49,0,10,22.5,8,1.75,1,16.9,0,0,31,0.7489,1,11.0
14276,2022-03-01,27,FR,SmartTV,Paid Search,Standard,Monthly,Prepaid,13.99,0.0,13.99,0,6,65.7,12,0.33,2,13.5,0,0,46,0.8339,1,9.0
14277,2022-05-08,63,US,SmartTV,Paid Search,Standard,Monthly,PayPal,13.99,0.15,11.89,0,30,73.6,9,-0.23,0,21.1,0,0,44,0.5481,0,
14278,2024-07-22,48,ES,Desktop,Referral,Standard,Monthly,Credit Card,13.99,0.15,11.89,0,17,39.5,3,-1.0,1,24.2,1,1,17,0.9441,1,2.0
14279,2025-01-06,69,FR,Mobile,Affiliate,Basic,Monthly,PayPal,9.99,0.0,9.99,1,20,82.3,4,-0.81,0,19.6,0,0,12,0.714,1,10.0
14280,2021-10-13,27,US,Tablet,Paid Search,Basic,Annual,Apple Pay,9.99,0.1626959399832306,8.36,0,27,39.2,8,0.25,0,1.0,0,0,51,0.2479,1,12.0
14281,2024-01-05,64,NL,Mobile,Organic,Basic,Annual,PayPal,9.99,0.27885309459557883,7.2,0,8,46.8,5,0.26,0,1.0,0,0,24,0.5058,1,7.0
14282,2023-02-10,63,DE,Mobile,Social,Premium,Annual,Google Pay,17.99,0.15125257028015182,15.27,0,7,26.8,3,0.09,0,25.4,0,0,35,0.5124,1,8.0
14283,2022-09-07,66,IT,Mobile,Affiliate,Basic,Monthly,PayPal,9.99,0.1,8.99,1,30,18.7,4,2.26,0,22.3,0,1,40,0.7291,1,10.0
14284,2024-07-25,20,US,Mobile,Organic,Standard,Monthly,Apple Pay,13.99,0.1,12.59,0,13,84.0,10,0.35,1,25.9,0,1,17,0.7871,1,7.0
14285,2022-03-31,23,US,Mobile,Paid Search,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,20,81.9,6,2.35,1,23.3,0,0,45,0.6626,1,7.0
14286,2024-10-29,45,NL,Mobile,Organic,Standard,Monthly,Google Pay,13.99,0.0,13.99,0,15,50.4,7,0.64,1,10.8,0,1,14,0.8043,1,2.0
14287,2023-01-02,24,CA,Mobile,Social,Basic,Monthly,Google Pay,9.99,0.0,9.99,0,18,25.9,2,-1.32,0,6.9,0,0,36,0.6414,1,7.0
14288,2021-06-23,21,FR,Tablet,Organic,Standard,Monthly,Credit Card,13.99,0.1,12.59,0,17,55.7,5,1.02,3,2.7,0,0,54,0.7032,1,4.0
14289,2024-12-17,60,US,SmartTV,Paid Search,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,21,20.4,9,-0.85,1,6.4,0,0,12,0.6778,0,
14290,2025-04-05,54,NL,SmartTV,Paid Search,Premium,Monthly,Credit Card,17.99,0.15,15.29,0,5,24.3,7,-1.19,0,9.0,0,0,9,0.85,1,11.0
14291,2023-10-26,61,DE,Mobile,Paid Search,Standard,Monthly,Debit Card,13.99,0.15,11.89,2,21,63.9,2,1.51,0,17.5,1,0,26,0.9109,1,4.0
14292,2024-08-14,66,IT,SmartTV,Social,Premium,Monthly,PayPal,17.99,0.0,17.99,0,10,50.4,7,-0.34,1,18.0,0,0,17,0.6877,1,7.0
14293,2021-09-27,25,US,Desktop,Organic,Premium,Monthly,Credit Card,17.99,0.15,15.29,0,22,63.5,3,0.61,3,14.9,0,1,51,0.696,1,12.0
14294,2022-09-12,61,IT,Mobile,Social,Basic,Annual,PayPal,9.99,0.14708515161938682,8.52,0,0,37.8,7,0.64,1,18.8,0,1,40,0.7665,1,10.0
